,FIPS,Median Age,Average Household Size,Median Household Income ($),Per Capita Income ($),Gini Index,Median Gross Rent as Percentage of Household Income (%),Median Gross Rent ($),Percentage of Population Unemployed (%),Percentage of Population without High School Diploma (%),Percentage of Population with Bachelor's Degree or More (%)
0,6037599000,42.1,2.49,74028.0,34010.0,0.4273,27.89999962,1541.0,0.04668534080298786,13.689547581903277,23.01092043681747
1,6037670416,50.0,2.71,97788.0,62610.0,0.5355,38.5,2127.0,4.006085192697769,4.191263282172373,58.50059031877214
2,6037670602,52.2,2.57,155688.0,75936.0,0.4781,26.20000076,3041.0,2.6477236034872456,2.0770920711004592,66.22728180547234
3,6037296210,28.1,3.11,40145.0,16645.0,0.4056,38.20000076,1042.0,13.189113747383113,36.9060773480663,15.359116022099448
4,6037296220,34.3,2.51,30020.0,24111.0,0.5754,31.79999924,936.0,5.607020965382739,29.19655667144907,18.40028694404591
5,6037297110,34.6,2.63,40000.0,20759.0,0.4912,37.5,1149.0,9.709543568464731,33.09641532756489,14.091470951792337
6,6037297120,36.9,2.79,49229.0,26693.0,0.4433,30.39999962,1229.0,8.909657320872274,25.975975975975974,15.965965965965967
7,6037297601,34.4,2.29,55246.0,32186.0,0.4415,43.5,1670.0,8.118971061093246,6.887346502936466,32.40790176187934
8,6037980031,43.2,2.04,,9255.0,0.2622,37.29999924,2300.0,0.0,7.9963235294117645,14.430147058823529
9,6037980033,,,,,,,,,0.0,0.0
10,6037295103,44.5,2.6,124663.0,54654.0,0.355,25.29999924,2364.0,3.8223140495867765,4.4493608652900685,36.750245821042284
11,6037296300,42.7,2.45,80718.0,40284.0,0.439,37.29999924,2066.0,9.097772744431861,9.521218715995646,40.28835690968444
12,6037296401,47.5,2.52,92571.0,46269.0,0.4268,27.79999924,1465.0,4.176904176904177,8.094645080946451,36.28061436280615
13,6037296402,38.2,2.96,108929.0,39347.0,0.3491,28.60000038,1503.0,8.130939809926083,11.593573599652627,27.095093356491535
14,6037296500,34.3,2.64,35870.0,23022.0,0.5136,51.0,1236.0,11.092985318107667,27.961672473867594,17.073170731707318
15,6037296600,37.7,2.73,40607.0,24015.0,0.5106,46.0,1439.0,13.636363636363635,31.45936498689193,11.127293912030293
16,6037296901,30.6,2.73,40913.0,22712.0,0.4458,37.79999924,1214.0,4.148660328435609,23.47972972972973,18.277027027027025
17,6037296902,38.1,2.46,52585.0,30743.0,0.4514,35.29999924,1224.0,5.704407951598963,20.604586518415566,17.095205003474632
18,6037297000,42.3,2.39,110699.0,53969.0,0.4136,26.39999962,1722.0,5.903398926654741,4.797635288767622,40.74579354251932
19,6037297201,31.3,3.01,60574.0,24112.0,0.3781,34.20000076,1544.0,2.595744680851064,21.884858044164037,23.462145110410095
20,6037297202,39.1,2.7,70767.0,37121.0,0.4346,31.79999924,1417.0,6.886374815543532,12.257327750285498,24.933384088313666
21,6037297300,36.4,2.81,102143.0,44790.0,0.3999,30.60000038,2112.0,5.391658189216684,9.169435215946844,37.27574750830564
22,6037297400,55.0,2.22,82955.0,54972.0,0.4554,25.79999924,2139.0,6.570841889117044,4.593373493975903,49.623493975903614
23,6037297500,46.0,2.25,88229.0,64023.0,0.4744,31.60000038,1744.0,3.0214015946286197,4.564088548783821,35.72014211533206
24,6037297602,43.3,2.15,64873.0,42294.0,0.4822,29.60000038,1410.0,7.898658718330849,7.1017274472168905,41.34357005758157
25,6037609900,40.2,3.08,71071.0,23725.0,0.3916,38.90000153,1429.0,7.142857142857142,20.947802197802197,25.892857142857146
26,6037670500,55.3,2.62,250001.0,165658.0,0.5413,18.29999924,3501.0,5.378151260504202,2.3746701846965697,70.36059806508355
27,6037670702,52.6,2.78,200292.0,94852.0,0.4353,39.40000153,3501.0,1.7415534656913967,2.346316283435007,74.44861567339277
28,6037800406,53.2,2.27,145260.0,94560.0,0.5518,25.89999962,1689.0,7.5139146567718,5.401234567901234,55.50411522633745
29,6037800408,52.0,2.31,149026.0,114050.0,0.5712,27.39999962,2080.0,2.0518081559374197,2.0773121387283235,69.07514450867052
30,6037800410,20.5,2.7,116190.0,38977.0,0.4978,35.79999924,2392.0,9.057005860415558,0.7364975450081833,68.65793780687397
31,6037800324,44.8,2.85,143750.0,70522.0,0.4434,24.29999924,3324.0,5.099778270509978,3.6066261270706645,65.25477039211574
32,6037800325,53.5,2.36,133688.0,85788.0,0.5033,29.60000038,2721.0,2.094240837696335,0.3238575026988125,69.44944224541202
33,6037800326,52.8,2.58,133942.0,79792.0,0.4874,32.70000076,2207.0,2.6679371129109097,2.086765513454146,63.28940142778693
34,6037800327,38.1,2.62,92740.0,47434.0,0.4153,28.70000076,2415.0,6.313943291435253,4.734713300023793,52.24839400428265
35,6037800328,35.7,2.8,105625.0,53271.0,0.4148,27.10000038,2139.0,4.055496264674493,1.6068559185859668,62.77450455275844
36,6037800329,39.2,2.68,94250.0,64488.0,0.5686,38.79999924,2476.0,2.463728442376129,2.551562832234744,53.94429087816287
37,6037800330,46.7,2.63,134250.0,72236.0,0.5066,30.60000038,3400.0,4.3577981651376145,2.593192868719611,59.80551053484603
38,6037800331,40.6,3.15,131375.0,47437.0,0.3715,51.0,3153.0,4.261363636363636,9.014675052410901,52.41090146750524
39,6037800332,46.4,2.88,139145.0,70102.0,0.4603,51.0,3501.0,2.2934338674206725,1.3894826849080804,66.97306541256948
40,6037262601,48.0,2.62,212386.0,136630.0,0.4881,14.89999962,3501.0,3.715846994535519,2.110514198004605,76.01688411358404
41,6037262604,49.2,2.28,200625.0,129807.0,0.5354,21.5,3407.0,1.7169179229480735,0.9932170542635659,79.40891472868216
42,6037262704,45.8,2.2,122083.0,101170.0,0.5724,25.29999924,2250.0,6.074766355140187,1.7709118311981915,72.11755840241145
43,6037262706,45.9,2.71,188409.0,140246.0,0.573,27.79999924,1873.0,0.7614213197969544,2.3870417732310316,79.07075873827793
44,6037800504,56.0,2.01,168235.0,170615.0,0.5923,28.39999962,2653.0,0.4329004329004329,3.420195439739414,66.34093376764386
45,6037800506,51.1,2.34,169125.0,104464.0,0.4709,21.79999924,2847.0,5.1655629139072845,1.0192525481313703,69.72442431106077
46,6037137201,39.0,2.6,77146.0,44435.0,0.4676,29.89999962,1848.0,7.836806574699148,8.803716608594657,48.199767711962835
47,6037137301,47.8,2.96,156250.0,64840.0,0.4117,26.10000038,3304.0,5.228276877761414,5.263157894736842,46.59964518036664
48,6037137302,51.0,2.74,145286.0,65093.0,0.3974,40.5,3342.0,4.0259139287366965,3.0159668835008873,57.835600236546426
49,6037137401,43.6,2.66,125781.0,60776.0,0.4122,25.89999962,2474.0,5.386796273795059,2.571428571428571,60.349206349206355
50,6037137402,48.0,2.55,115978.0,59470.0,0.4567,34.40000153,2260.0,5.09393063583815,4.206730769230769,54.47115384615384
51,6037800101,47.2,2.96,142159.0,69537.0,0.4863,36.70000076,3501.0,4.989885367498315,4.359879032258065,60.30745967741935
52,6037800102,45.2,2.68,130703.0,67713.0,0.4283,31.20000076,3024.0,5.064523983442902,1.9491687368622206,65.90865660233136
53,6037800202,45.3,2.96,162048.0,89772.0,0.5268,51.0,3501.0,4.122193595877807,3.657339224349534,57.0446735395189
54,6037800203,42.0,2.83,146543.0,97700.0,0.5758,25.5,2426.0,4.2523527361449975,0.9433962264150944,62.76205450733753
55,6037800204,50.5,2.6,138306.0,96193.0,0.5503,51.0,2759.0,4.982901807523205,2.803450400492914,62.5385089340727
56,6037137103,42.5,2.25,89344.0,52469.0,0.4169,31.29999924,2225.0,3.101965601965602,8.668941979522184,55.15358361774744
57,6037137104,45.5,2.72,106111.0,51527.0,0.4722,51.0,2568.0,4.2615723732549595,7.740993184031159,55.69620253164557
58,6037137501,35.8,2.5,92156.0,55303.0,0.5059,33.0,2465.0,8.500717360114777,5.149501661129568,47.840531561461795
59,6037137502,43.2,2.5,99688.0,59699.0,0.491,37.20000076,2301.0,4.633843607778237,2.2919179734620023,56.15199034981906
60,6037137504,50.5,3.08,143875.0,80400.0,0.5088,16.10000038,3501.0,3.4141958670260557,3.068592057761733,55.77617328519856
61,6037138000,49.8,2.66,127983.0,56106.0,0.4118,37.20000076,3344.0,6.301050175029172,5.70813139472267,53.55411954765751
62,6037139302,34.9,2.44,46743.0,24632.0,0.4278,41.70000076,1705.0,7.722701149425287,9.108262885192255,31.688028361058084
63,6037139303,39.1,2.08,54470.0,49974.0,0.597,40.90000153,1426.0,6.402936378466557,8.72794800371402,41.41132776230269
64,6037139401,40.2,2.06,57440.0,41019.0,0.515,43.29999924,1351.0,1.455026455026455,5.744978981784213,51.144325081737506
65,6037139402,45.7,3.02,137578.0,66383.0,0.4892,51.0,3092.0,4.847129008202834,4.875621890547264,56.71641791044776
66,6037139703,44.7,2.95,124830.0,68123.0,0.4988,51.0,2858.0,4.166666666666666,3.996053280710409,66.89689195855945
67,6037139801,54.3,2.7,157557.0,73336.0,0.4652,31.5,2710.0,5.281285878300804,3.7037037037037033,64.14814814814814
68,6037139802,48.5,2.96,153523.0,77336.0,0.4633,51.0,3185.0,4.09612233752048,4.051753489955737,64.52162070139599
69,6037980019,59.3,2.12,231250.0,107146.0,0.3708,18.79999924,3250.0,10.126582278481013,0.0,81.5126050420168
70,6037620602,46.2,2.61,129417.0,67148.0,0.3909,25.20000076,1809.0,2.9422066549912436,6.180344478216818,56.02836879432624
71,6037620702,38.8,2.89,155069.0,63326.0,0.38,24.89999962,2307.0,1.9394261424017,2.103840957344142,63.945184327349935
72,6037621102,42.3,2.56,179141.0,94983.0,0.4412,17.70000076,2318.0,5.959540732640788,2.0972780008924587,72.69076305220884
73,6037621104,34.0,2.16,139265.0,90053.0,0.4461,23.29999924,2223.0,2.3970497848801475,2.6446574369897053,78.1150159744409
74,6037621201,39.7,2.67,120022.0,61142.0,0.4167,26.0,2281.0,5.567226890756303,3.8560965101249463,59.30633347694959
75,6037621204,44.0,1.68,109671.0,86560.0,0.453,25.10000038,2180.0,3.313840155945419,3.5034272658035035,67.40289413556741
76,6037621301,41.3,2.53,113500.0,61422.0,0.4481,28.70000076,2162.0,4.56575682382134,1.039419494018435,64.2675034320455
77,6037621324,44.1,1.81,92710.0,64421.0,0.416,28.20000076,1911.0,3.6663980660757454,4.102898078801694,68.83751221100619
78,6037621326,45.9,1.75,102057.0,91097.0,0.4726,25.20000076,2082.0,2.6240458015267176,2.6012634708286884,60.46079524340394
79,6037621400,41.2,2.29,107621.0,59800.0,0.4091,24.70000076,1891.0,2.630497328401151,2.049689440993789,66.45962732919256
80,6037650502,42.9,2.86,118558.0,45211.0,0.3763,26.5,2024.0,2.4304021210782145,4.0720961281708945,56.074766355140184
81,6037650602,35.8,2.51,80379.0,39527.0,0.4259,27.89999962,1766.0,4.961731327527052,3.884016466797924,59.02989081797029
82,6037650603,48.4,2.57,87600.0,53079.0,0.4852,26.39999962,1349.0,1.800411522633745,4.364525139664805,51.39664804469274
83,6037650702,43.9,3.04,127429.0,55067.0,0.4012,31.5,3162.0,4.833963850357293,2.6447252424331475,53.07081986482516
84,6037651201,47.9,3.06,139643.0,63013.0,0.4334,26.29999924,2861.0,4.918032786885246,2.5455519828510185,54.2604501607717
85,6037651222,34.9,2.77,89207.0,37483.0,0.3711,27.0,1850.0,1.410071942446043,5.0597329585383,54.790349027875386
86,6037651302,45.9,2.71,124844.0,64934.0,0.4609,29.5,1963.0,3.584714237402773,3.8054968287526427,60.018792576932114
87,6037651304,45.9,2.09,86690.0,67719.0,0.5063,30.70000076,1890.0,4.147812971342383,3.6179835062516625,56.74381484437351
88,6037670324,51.3,2.74,214681.0,112593.0,0.5055,32.59999847,2872.0,3.3682294037323626,0.7936507936507936,79.80295566502463
89,6037670326,53.1,2.69,158125.0,102235.0,0.5353,51.0,3501.0,2.198581560283688,0.9879253567508233,77.64361507500914
90,6037670328,52.2,2.75,193262.0,90935.0,0.4713,25.29999924,2405.0,1.2246820536975978,0.4103165298944901,75.93786635404454
91,6037670403,49.5,2.75,153667.0,65220.0,0.3905,27.39999962,3100.0,5.409974640743871,1.4826175869120655,73.87525562372188
92,6037670405,52.7,2.52,98533.0,60531.0,0.4827,51.0,2050.0,1.3416815742397137,1.0138248847926268,69.76958525345623
93,6037670406,52.5,2.67,186667.0,85130.0,0.4452,26.5,3075.0,0.0,0.8327024981074944,70.17411052233157
94,6037670407,44.4,2.67,94963.0,53745.0,0.4983,43.09999847,2545.0,9.53243928959768,3.6089538602101414,69.55230698949292
95,6037670411,49.6,2.79,162614.0,65211.0,0.3636,25.29999924,3429.0,1.1764705882352942,1.2694382735639478,75.34116153602031
96,6037670413,51.9,2.58,143721.0,64823.0,0.423,26.20000076,3501.0,7.02842377260982,2.459508098380324,73.03539292141572
97,6037276000,44.3,2.25,144688.0,70910.0,0.3446,26.0,2767.0,2.0210646171363504,3.3478260869565215,63.84782608695653
98,6037276400,47.4,2.74,158056.0,71906.0,0.4516,27.5,3203.0,2.2950819672131146,1.6512549537648615,64.49801849405549
99,6037276500,20.3,2.57,91667.0,24151.0,0.5046,43.09999847,2217.0,9.652777777777779,4.323458767013611,57.00560448358687
100,6037276604,31.8,1.87,93525.0,55738.0,0.4038,27.5,2335.0,5.465717981888745,1.2434933487565067,71.68883747831116
101,6037277100,43.1,2.74,124219.0,53370.0,0.35,27.5,2268.0,4.499437570303712,4.399829132849209,55.78812473302007
102,6037277200,31.6,2.18,60179.0,34238.0,0.4006,33.40000153,1758.0,5.88235294117647,4.921259842519685,43.37270341207349
103,6037277400,28.6,2.67,43264.0,19863.0,0.4141,33.29999924,1377.0,14.315789473684209,10.223048327137546,31.04089219330855
104,6037278001,41.5,2.51,109468.0,47939.0,0.3859,25.60000038,1854.0,0.4707464694014795,1.1431682090364725,47.414262384322264
105,6037601302,32.5,2.62,51857.0,26091.0,0.4482,40.09999847,1415.0,12.856805850436423,11.922569291684997,40.78310602727673
106,6037601401,37.9,2.81,50094.0,22984.0,0.4429,29.89999962,1217.0,7.308079114984914,21.812237272302664,17.211583372255955
107,6037601402,35.9,3.72,62316.0,23003.0,0.3686,29.79999924,1331.0,7.6923076923076925,33.343759774788865,10.19705974350954
108,6037601501,28.6,3.61,42794.0,13984.0,0.3653,34.29999924,1155.0,5.986465382613222,48.64980711530219,5.100728675525075
109,6037601502,26.6,4.65,59239.0,14804.0,0.416,38.90000153,1286.0,4.175824175824175,49.68973747016707,6.873508353221958
110,6037601600,32.5,4.2,54607.0,18311.0,0.4331,29.29999924,1145.0,5.137395459976105,48.31460674157304,15.44943820224719
111,6037602200,36.0,2.79,80077.0,37055.0,0.4091,32.09999847,1717.0,3.372508942258559,18.38858905165767,36.9313801079414
112,6037602301,37.8,3.33,100333.0,34636.0,0.3795,27.89999962,1346.0,5.100182149362477,16.714490674318508,31.970349115255857
113,6037602302,39.1,2.61,131824.0,67465.0,0.4142,29.10000038,2802.0,6.353194544149318,4.275466284074605,64.18938307030129
114,6037603900,34.4,3.16,51110.0,22988.0,0.4084,30.89999962,1247.0,3.1242372467659263,32.618806875631954,17.674418604651162
115,6037620001,39.7,3.03,124844.0,56868.0,0.4437,23.10000038,1802.0,5.683242791475136,4.837618403247632,54.566982408660344
116,6037620002,36.7,2.4,111688.0,51878.0,0.4033,26.5,1938.0,5.904944791166587,3.3675564681724848,60.57494866529775
117,6037620101,35.6,2.66,108170.0,58344.0,0.4348,28.60000038,2143.0,7.577530719719134,1.715622563036132,60.80062386275019
118,6037620102,39.6,2.31,97396.0,54996.0,0.4229,24.10000038,1903.0,6.11353711790393,2.144559173947578,56.98967434471803
119,6037620201,35.5,1.65,114886.0,101050.0,0.4519,23.70000076,2473.0,3.4482758620689653,0.3785011355034065,82.74034822104467
120,6037620301,43.0,2.95,202333.0,101343.0,0.5126,28.29999924,3177.0,2.307692307692308,1.006166828951639,71.92469977280103
121,6037620303,43.5,2.89,199408.0,125418.0,0.5461,22.70000076,2514.0,3.9159503342884436,1.486988847583643,81.61541061169314
122,6037620305,44.0,2.41,118542.0,95725.0,0.5541,25.39999962,2913.0,5.771812080536913,0.8120649651972157,74.38515081206496
123,6037620400,46.8,2.59,138906.0,70962.0,0.4337,29.60000038,2675.0,9.45045795170691,0.36939313984168864,76.2532981530343
124,6037620501,39.3,2.74,116602.0,56375.0,0.4107,31.29999924,2205.0,3.2781767093349985,4.590920748909976,49.24339574249807
125,6037620521,37.9,2.56,123050.0,58874.0,0.4321,23.79999924,2001.0,4.23728813559322,5.44464609800363,54.77313974591651
126,6037620522,37.0,2.76,121000.0,57489.0,0.4215,26.79999924,2131.0,2.3563013209568013,2.858698611489246,57.909066158453584
127,6037620601,38.8,2.39,92684.0,50873.0,0.4414,34.09999847,1832.0,9.024644220756683,3.4840425531914896,55.18617021276596
128,6037620701,40.3,2.56,107722.0,58298.0,0.4106,27.10000038,2079.0,2.505124117513095,2.4774342231611293,66.23775686575763
129,6037620800,43.8,2.88,156394.0,79802.0,0.4677,26.5,2119.0,5.395095367847412,6.126747080222095,68.10262301359373
130,6037620901,45.6,2.88,205750.0,119594.0,0.5361,26.39999962,2494.0,2.4106400665004157,1.9874476987447698,79.49790794979079
131,6037620904,45.8,2.5,182831.0,110291.0,0.4655,17.10000038,2554.0,4.586518415566365,0.0,79.91452991452992
132,6037621001,44.0,2.32,136285.0,95961.0,0.4882,22.5,1891.0,5.429864253393665,1.9934543290687297,71.67509669741149
133,6037621002,40.5,1.83,135991.0,114303.0,0.4827,21.60000038,2304.0,0.9433962264150944,0.37735849056603776,89.18238993710692
134,6037621004,42.2,1.95,124918.0,107471.0,0.5272,20.70000076,2200.0,5.212922173274596,4.05727923627685,74.4928400954654
135,6037980013,,,,,,,,,,
136,6037980028,,,,,,,,,,
137,6037980030,,,,,,,,,,
138,6037276601,42.1,2.53,138929.0,82116.0,0.5136,27.39999962,2126.0,3.4439834024896268,0.9220985691573927,65.85055643879173
139,6037276603,37.1,1.73,90375.0,63890.0,0.4184,30.0,2271.0,1.893939393939394,2.086502934144751,69.11540969354488
140,6037278102,44.7,2.04,148182.0,117999.0,0.4933,21.29999924,2502.0,5.368171021377672,1.247248716067498,80.85106382978722
141,6037294301,36.8,3.59,65870.0,24737.0,0.3902,42.70000076,1109.0,2.2562449637389204,27.154370737755734,12.585244885306881
142,6037294302,35.3,3.62,55313.0,19320.0,0.3829,31.89999962,1135.0,4.215775158658205,47.25753723211042,4.831093352706139
143,6037294900,28.4,4.13,42150.0,15491.0,0.4655,32.90000153,1003.0,4.460518384569018,50.02391200382592,6.695361071257771
144,6037543501,42.3,3.54,72548.0,27735.0,0.4056,28.29999924,1308.0,6.034706034706034,15.592435353145504,30.219992280972598
145,6037543601,40.5,3.87,79500.0,26299.0,0.3917,29.70000076,1523.0,10.831622176591376,17.72819472616633,27.707910750507097
146,6037543604,45.4,3.75,98704.0,30770.0,0.3038,27.89999962,1549.0,4.248975027953783,14.704329461457233,29.54065469904963
147,6037291300,46.3,2.74,81281.0,36330.0,0.3859,31.60000038,1212.0,2.0075282308657463,10.970996216897856,32.11433375367802
148,6037292000,31.6,3.34,42135.0,18945.0,0.4422,45.79999924,1370.0,4.714111922141119,27.781783225186253,24.801730353280462
149,6037293201,36.9,3.08,64273.0,25699.0,0.3884,32.0,1362.0,7.1012805587892895,17.28110599078341,25.944700460829495
150,6037930401,,,,,,,,,,
151,6037293202,29.3,3.75,42877.0,17051.0,0.466,43.0,1341.0,9.202453987730062,35.512852508110804,18.56750686298977
152,6037293301,47.2,2.85,83768.0,37583.0,0.3763,30.29999924,2015.0,1.0569583088667058,7.491856677524431,43.851791530944624
153,6037293302,37.6,3.03,83955.0,33148.0,0.4081,32.5,1379.0,6.467458043389275,16.661967860163518,30.64561601353256
154,6037293304,33.6,3.3,63150.0,24748.0,0.3739,26.20000076,1213.0,6.656580937972769,33.32259104092813,21.463100225588143
155,6037293306,40.5,3.07,100200.0,39061.0,0.3682,28.0,1387.0,1.7001545595054095,13.592780597856741,27.805978567399887
156,6037293307,36.1,2.5,51379.0,25398.0,0.4332,31.39999962,1172.0,7.607900512070227,33.374766935985086,19.266625233064012
157,6037294410,30.7,3.1,50926.0,22934.0,0.4781,30.20000076,1127.0,11.661211129296236,17.667238421955403,25.488850771869643
158,6037294421,35.8,2.91,47917.0,22687.0,0.4655,34.70000076,1229.0,10.43656207366985,31.283422459893046,15.294117647058824
159,6037543502,40.6,3.11,82132.0,35751.0,0.4948,33.90000153,1379.0,5.283381364073007,21.298108284409654,25.440313111545986
160,6037543503,48.2,2.95,74375.0,36244.0,0.4386,23.39999962,1456.0,3.642495784148398,14.898320070733865,40.826702033598586
161,6037543602,41.0,2.65,71582.0,33905.0,0.3923,28.79999924,1426.0,4.289357755622537,16.41573579407479,37.05682370082564
162,6037543603,54.1,2.84,70658.0,37710.0,0.4616,32.40000153,990.0,5.151661049590756,15.409356725146198,33.538011695906434
163,6037650101,47.3,2.85,112611.0,46264.0,0.4212,37.0,1955.0,5.684754521963824,9.399075500770417,46.026854501430776
164,6037650401,41.2,3.2,137024.0,44986.0,0.3359,36.5,2482.0,5.348014156508062,4.183853859752505,48.85091337654684
165,6037650501,47.3,2.91,115174.0,48105.0,0.3675,29.60000038,2850.0,3.6603221083455346,9.325486645540968,50.29425079221367
166,6037650604,35.3,2.27,58413.0,32700.0,0.4029,30.0,1606.0,3.0881884750079593,8.24390243902439,47.073170731707314
167,6037650605,35.4,2.72,80625.0,42386.0,0.4348,27.79999924,1735.0,1.6646848989298455,6.806986117330944,58.038513210927
168,6037650701,46.0,2.6,107500.0,49692.0,0.4107,33.59999847,3179.0,5.780346820809249,4.3985161632220455,50.344462109167985
169,6037650800,44.5,2.33,89420.0,50398.0,0.4486,31.89999962,2824.0,4.011281729865246,2.473426001635323,67.68192968111202
170,6037650901,42.7,2.29,85025.0,44241.0,0.4249,30.39999962,1574.0,5.109489051094891,4.774665042630938,41.60779537149818
171,6037650902,40.3,2.56,90857.0,39995.0,0.3849,23.89999962,1531.0,4.449209327258108,3.729166666666667,50.541666666666664
172,6037651001,42.1,2.99,96101.0,40292.0,0.4386,42.79999924,1496.0,4.288777698355969,8.76050989964741,38.86628695416328
173,6037651002,43.2,2.7,89507.0,47278.0,0.4283,27.39999962,1529.0,3.1425364758698096,6.917211328976035,44.172113289760354
174,6037651101,44.2,2.66,99750.0,44967.0,0.4009,31.5,1923.0,5.723766072169225,5.592469545957918,52.76854928017719
175,6037651102,46.8,2.14,77350.0,44372.0,0.4352,29.39999962,1674.0,2.8242677824267783,2.843426883308715,56.90546528803545
176,6037651221,36.0,2.57,92083.0,48248.0,0.4608,24.60000038,1612.0,4.350104821802935,5.046382189239332,56.54916512059369
177,6037651401,50.7,2.24,90938.0,49773.0,0.4085,23.10000038,1604.0,6.570512820512821,5.475946775844422,48.259979529170934
178,6037651402,38.9,2.72,101341.0,46341.0,0.4487,37.59999847,1595.0,1.105311636475284,4.562043795620438,59.215328467153284
179,6037670001,45.8,2.49,69766.0,36628.0,0.433,37.5,1361.0,3.812316715542522,11.495624502784407,33.850437549721555
180,6037670002,41.6,2.67,75662.0,34174.0,0.4174,25.0,1348.0,1.6120906801007555,16.093635698610097,32.735918068763716
181,6037670003,38.9,2.5,76667.0,43060.0,0.4602,30.10000038,1390.0,2.3091133004926108,9.89247311827957,35.43608124253286
182,6037670100,39.8,2.4,62244.0,38178.0,0.4833,32.79999924,1427.0,4.923735616804923,13.327814569536422,35.389072847682115
183,6037670201,48.5,2.65,146771.0,74107.0,0.4672,25.29999924,2213.0,4.272517321016166,2.0974049057945257,63.24209029505866
184,6037670202,48.6,2.97,192188.0,81642.0,0.4412,18.20000076,3400.0,6.627017841971113,0.36900369003690037,67.05324196099104
185,6037670701,46.9,2.83,132527.0,55036.0,0.4047,31.5,2264.0,3.392167677881964,3.3187106618348277,55.29277131413313
186,6037980005,,,,,,,,,,
187,6037980015,38.4,1.82,66000.0,39239.0,0.3388,29.60000038,1058.0,0.0,24.070450097847356,30.332681017612522
188,6037294110,31.7,3.71,51011.0,19667.0,0.4178,39.29999924,1240.0,9.307244843997884,32.585596221959854,6.139315230224321
189,6037294120,25.8,4.62,57159.0,16179.0,0.4445,30.70000076,1357.0,8.660714285714285,49.25160370634355,4.419101924447612
190,6037294200,33.8,3.57,70272.0,23447.0,0.3697,39.5,1089.0,2.9715229054890635,34.83633934535738,12.89245156980628
191,6037294510,30.6,4.71,49979.0,14399.0,0.3858,38.09999847,1169.0,8.902333621434746,52.54409769335142,4.104477611940299
192,6037294520,28.4,4.09,50732.0,17944.0,0.4075,36.70000076,1244.0,7.754442649434572,38.434868746904414,6.33977216443784
193,6037294610,29.8,3.73,49773.0,19675.0,0.4549,37.70000076,1130.0,1.5197568389057752,35.867834394904456,11.544585987261147
194,6037294620,31.9,4.26,44148.0,15772.0,0.3786,40.70000076,1139.0,7.952021323856064,41.312741312741316,8.655083655083654
195,6037294701,29.4,3.42,36719.0,15636.0,0.4601,37.20000076,1061.0,4.886943836615609,50.642398286937905,6.370449678800856
196,6037294810,27.0,4.17,49952.0,14270.0,0.3649,32.40000153,1174.0,5.836575875486381,53.0161427357689,6.032285471537808
197,6037294820,27.0,3.97,39400.0,14575.0,0.4114,33.09999847,1085.0,11.589008363201913,62.73784355179705,4.334038054968287
198,6037294830,29.8,3.98,44527.0,14643.0,0.3684,35.09999847,1124.0,5.302279484638256,49.417637271214645,4.825291181364393
199,6037543304,45.0,2.98,86435.0,37396.0,0.3923,22.10000038,2600.0,9.689153439153438,5.6951423785594635,33.26154582435989
200,6037543305,37.6,3.48,71750.0,24214.0,0.3554,51.0,1178.0,3.719224724986904,22.125,16.708333333333332
201,6037543306,37.7,3.69,77426.0,29844.0,0.4084,30.29999924,1901.0,8.428190845240978,15.892763273173296,33.32749255300509
202,6037543321,44.1,2.94,90022.0,36395.0,0.4071,46.5,1324.0,5.871822413175797,10.908193484698913,38.00592300098717
203,6037543322,42.4,3.64,114388.0,38195.0,0.3448,31.70000076,2857.0,5.469879518072289,12.72572402044293,42.99829642248723
204,6037543400,40.1,3.89,79875.0,25927.0,0.393,32.5,1701.0,3.683640303358613,29.307692307692307,20.192307692307693
205,6037543701,36.2,4.91,90781.0,22895.0,0.3227,39.70000076,1856.0,7.235621521335807,28.7856071964018,23.288355822088956
206,6037543702,35.0,3.66,78911.0,26972.0,0.3919,41.5,1567.0,4.801324503311259,29.143897996357016,23.497267759562842
207,6037543703,38.9,3.7,105208.0,33380.0,0.3925,23.89999962,1224.0,2.927088877062267,23.756678997122894,24.907521578298397
208,6037543801,38.2,3.77,81190.0,27201.0,0.3841,19.89999962,1348.0,4.803675856307435,17.71288209606987,28.002183406113534
209,6037543802,38.4,3.33,77339.0,29346.0,0.4568,30.5,1381.0,2.761627906976744,15.207780725022104,27.23253757736516
210,6037543903,41.7,3.26,71667.0,29811.0,0.4316,28.5,1678.0,4.918839153959666,18.526622902990518,33.7709700948213
211,6037543905,30.8,4.89,66250.0,17067.0,0.3417,30.70000076,1600.0,6.181818181818182,40.05651713175556,11.197456729071
212,6037544001,34.1,3.97,78611.0,23557.0,0.3512,47.40000153,1477.0,3.5700119000396673,32.079081632653065,14.47704081632653
213,6037544002,34.6,3.94,80625.0,25920.0,0.3923,30.5,1458.0,4.064554692169755,29.57142857142857,18.142857142857142
214,6037571701,31.3,3.45,51827.0,23728.0,0.4302,35.40000153,1265.0,8.842175508842177,21.888198757763973,12.770186335403727
215,6037571800,53.4,2.35,106538.0,74709.0,0.5021,25.39999962,1540.0,3.5260115606936417,5.877862595419847,60.57251908396947
216,6037572100,38.3,3.49,103603.0,32708.0,0.3621,,,3.783783783783784,15.084525357607282,34.980494148244475
217,6037572201,40.1,2.62,59091.0,26597.0,0.4074,31.29999924,1111.0,3.56687898089172,16.550477665892075,27.575522850503486
