,FIPS,Average Temperature (C),Average Elevation (ft),Average Cloud Transmittance,Average Dew Point Temperature (C),Average Annual Precipitation (mm),Tree Canopy Cover (%),Imperviousness (%),Distance to Nearest Town Hall (m),Distance to Nearest Hospital (m),Distance to Nearest Police Station (m),Distance to Nearest Fire Department (m),Distance to Nearest University (m),Building Value ($),Agriculture Value ($),National Risk Index Composite Score,Expected Annual Loss Composite Score,Social Vulnerability Score,Community Resilience Score,Distance to Closest Major Center (m),Distance to Nearest Water Body or Coast (m),Percent Developed (%)
0,34029736102,12.71000372496178,6.159868210764381,0.681066854481591,7.251518306250173,1203.30482633946,32.65481109799279,19.44857606610592,0.0,13495.58417,0.0,0.0,16170.4401,1179741164.374577,31996.924574844044,126.07682955287575,129.90306138944732,77.36870578534601,165.33726723116075,74026.46515,1508.1700479270314,49.734395750332006
1,34029736105,12.73927551640229,2.368481640597182,0.6829870301897776,7.350836312497199,1205.813714508112,5.206513614522158,32.974369927381474,934.886785,13805.04212,951.21117,599.426266,12442.62726,705254224.5318462,16068.272291938283,97.36145710171837,97.98099542119708,30.612597776640275,82.90217561180046,74463.83057,78.69147251559396,43.70995301153353
2,34029738002,12.70662694822865,1.62225793766137,0.6738274355022539,7.32828783648582,1107.40410427443,0.732624441362305,38.65290402095188,0.0,15621.87211,0.0,0.0,20114.76871,948084565.7999804,0.0,98.80911734951418,99.41016022305543,20.828846631653246,83.61528547071912,79612.86884,274.35301208749433,46.60298875365891
3,34029980100,12.74186715821982,1.79352909872062,0.6782603130641432,7.279380121144332,1159.72124837274,0.340781687947679,0.570194552529186,1671.558664,16468.4739,1680.790794,1564.614909,15308.15948,16700629.100210179,108.0510418074008,24.368814785953926,23.244870464914655,50.668102652706196,85.23219701076687,77413.13234,261.1400607142816,1.3151750972762646
4,34019011900,12.0161906437966,43.72689591648732,0.6657935753661388,5.681274956693538,1256.759603283104,41.95607734806631,21.91323570046971,0.0,16785.07463,0.0,0.0,13016.53848,1050600957.0371091,12637.329412713118,81.09334001910885,84.89627907652351,30.609675576544685,89.74792212224534,3.255853727,523.7088774455484,59.07709311964631
5,34029734001,12.32965467007952,42.06248103561774,0.6709609855682693,6.437831952190452,1228.951605906938,68.55354539735131,6.77977569462555,531.740045,2923.458876,549.509162,0.0,2212.867023,1815827901.2276888,244331.52396393695,104.90828237091073,122.94747031027191,46.32900552478769,168.9447184671039,56846.51818,1266.7618201092737,18.28349621810706
6,34029735001,12.38094761274798,31.67149838287028,0.6751281551037194,6.490851822475753,1225.53523238077,30.80377598642348,41.59936305732502,2525.158347,1303.436373,2540.330149,434.895985,5888.229662,877267131.9851773,7145.691017744071,38.74606006019131,55.00344069958617,5.199468702874516,82.19019766061118,62534.82313,904.7095108726554,91.42250530785563
7,34029735002,12.39458057725757,28.00229709960945,0.6753208475510231,6.505409074725558,1221.259789531104,71.6040911069204,6.009466125054427,2174.190533,0.0,2185.24995,0.0,5962.675601,1441425967.1080384,384071.8992375908,87.41467499845953,96.00180421806418,69.7294458413764,165.95973229705325,62561.10898,237.02684705662685,14.300739881038735
8,34029735101,12.54272033335636,14.01586019451386,0.6777225233613605,6.738237035344421,1211.938160120128,42.005696326851165,24.08468415364971,915.012671,1049.451869,911.406421,640.679861,9699.103973,1072954806.9300412,241507.50079238927,62.21531937941957,59.00801660724518,62.51160952660507,83.68612149490805,66335.53826,355.9429846451795,53.13881520778072
9,34029736001,12.52022390261972,19.27056592561539,0.6784657337483995,6.702162629449059,1213.003814510256,67.15221255643479,3.084801484930465,177.909314,5992.605293,179.269451,0.0,12273.22752,751300516.3956537,323784.965503075,51.33898771543794,62.13222470173944,13.078279153992085,82.81345196550875,64096.91473,4917.308838779055,10.735858554080412
10,34029736002,12.5851480100096,7.921393771371793,0.6779592896261746,6.867687133058803,1199.274428112158,36.68024474059224,3.020262341798696,0.0,4347.002158,0.0,0.0,12859.89674,353295542.939708,328343.50974164176,80.35023092369418,88.7316869500792,10.076538191197812,83.46091666109876,68458.25219,2362.687594147377,8.95775710334423
11,34029737000,12.67894984019003,3.252318245331774,0.6799404347235003,7.114386558981937,1197.254321638473,17.2915951972556,17.488899475940908,0.0,11983.94101,0.0,0.0,19097.14307,552795459.8780594,227.03431133621012,98.67809989717738,99.05829608840008,34.44280712225536,83.5028122296547,75520.33395,1070.664760829046,35.73130061934254
12,34029736101,12.66589181457341,9.825034613798348,0.6816868408381896,7.060915839533807,1210.175369969643,56.58245544292033,6.671382189239323,152.397799,9007.924061,166.634999,21.589145,12049.16262,907837355.3246709,96771.4065075404,80.57243063742602,79.86933209040849,60.832779040368635,85.52965685200195,71511.77676,1920.8682690651567,20.00066260270342
13,34029720103,12.22935992838122,27.5731956557902,0.6767130561188726,6.270359509820552,1247.66894360962,53.04169339320093,21.495027269810787,4764.142709,6537.848687,4005.031074,1547.715598,8519.060464,1067732103.4983147,59537.952345201134,69.80202475739178,70.4346023114903,86.19669839494341,170.22942849364523,41222.68895,783.1308066428821,45.310661961287565
14,34029720203,12.16793068406602,17.48912956062518,0.6700610277036196,6.223685457827585,1253.554958054725,39.30308880308858,34.681148925899095,1321.798548,5168.498011,71.043881,0.0,4611.395744,720476890.0844382,4545.581497468644,43.764370693751964,45.427747240928156,37.54432455223559,79.65770312285302,35290.23372,1096.9472953109537,80.18344195027758
15,34029720204,12.16778745442736,19.37879529242111,0.671312140654346,6.221853006994656,1257.627052842942,39.90132036136197,37.767291232940245,3166.937079,4057.047828,1893.536078,31.787889,3515.00146,908771270.0989281,4442.943208177671,55.98412497740613,55.64150801573764,49.7046790590831,84.62177417454042,35324.2574,1002.7067311759954,84.4089752486699
16,34029731201,12.16559282436713,14.12926144669887,0.6753539251055058,6.252245648897193,1258.878219679457,24.162311955661156,47.753034300791576,4268.749972,2978.403885,3074.647198,1519.658428,5129.396732,587781007.1903435,47.941242735623355,40.61217699640027,42.496856263705816,34.862564224526615,78.42724640179988,38485.67814,2030.34796083586,86.09498680738787
17,34029731202,12.16647787640481,12.61308177726086,0.6765600349585236,6.258312632425001,1259.339355224239,35.119620007754875,40.1366543903856,3606.013526,2244.473372,3625.235149,1533.591704,4665.90186,523480351.30012023,51.860076569319894,35.51748145591751,36.063859826815445,40.18837281995447,81.74576086125414,39398.20001,1010.0817644754125,71.77747625508819
18,34029731203,12.18210562670338,17.69084847716202,0.6781376400748204,6.255174657652079,1257.112666714129,57.37137267688314,17.18109209453963,3560.458049,2303.376805,3579.492768,1842.592381,4934.709818,222196053.62846375,14658.283876979795,9.68155751069474,11.526197771685078,28.357356843105066,79.88593784737643,39820.16376,626.5301707519385,31.80114099429503
19,34029731204,12.22575537733063,16.53227574425227,0.6802551620448263,6.265917098295397,1262.012841355154,68.78580293957603,6.457556620209088,0.0,1890.568365,0.0,0.0,4974.04881,580042670.9154547,291784.2319071381,36.76208574454989,39.14588154423638,35.24183716776572,85.55086078429815,39895.44883,2566.378295311052,13.828397212543553
20,34029732001,12.29791369510571,30.52505238458992,0.6759296712419443,6.344384691887514,1246.383592751458,74.53280029075171,2.158389485884892,0.0,6964.55243,0.0,0.0,375.079956,1519713383.6548727,1066196.504902534,67.39947413951666,76.05217303996702,17.163100986577415,84.20643752016416,45381.54281,2352.881931728103,5.597410761644697
21,34029720001,12.30936925579257,47.99340661823064,0.6728615465864168,6.355944014761424,1231.814347720204,70.27606800681076,6.929595363969081,8577.689636,11416.22911,7712.008836,186.530025,11764.66364,630158389.3556501,227329.80804691804,50.360370182365656,49.17251872651727,51.022699805522585,83.51839638894961,46869.06487,3134.3559498608874,19.42100447336316
22,34029720101,12.22688648944612,28.90898462063493,0.6699732435305085,6.267815969465488,1237.235879323105,66.76411109688976,4.11703050558202,266.526053,5227.478629,59.987621,35.76289,3606.440422,1073591463.453155,473260.88614978385,88.16054508629884,83.94744379116604,109.2121232130424,175.21904254954347,38072.88043,1629.9079616699476,9.683566806513547
23,34029720102,12.25155341357621,34.17765699786631,0.6745237705410667,6.28964675015379,1242.235779724616,56.63788409179315,19.041229093737815,4971.786888,9226.905707,4507.148206,1113.750229,9790.482825,634713455.4956684,28271.962360637666,45.175861243444544,41.955587904896014,56.16758315676729,83.69845450506068,42954.59401,820.7273496596789,42.1107221573966
24,34029739100,12.31276531654843,37.68803889793769,0.6700371016334374,6.282712645766701,1223.433248254252,57.44913351553179,5.459100971820997,319.346388,6809.213579,870.049056,0.0,1228.368582,730623454.3220893,1109064.4923469794,51.636421941465755,52.269791465158306,46.51001099223931,87.31653662288815,36462.10969,3421.9855295102734,15.949370255024828
25,34025812000,12.36288071967295,24.81161306314672,0.6737402964718314,6.114262236499046,1207.066363683527,32.41002785515321,18.722408026755872,0.0,7627.860907,0.0,319.673939,8840.267677,308306964.789292,103297.35496145612,9.194071583704499,18.901789105268353,3.7615481363708527,83.45485678547949,35168.9827,1.667396728911683,69.17502787068004
26,34019011800,11.51728911570561,94.12832834104276,0.6657656725766835,5.421762642822281,1263.281727343959,46.864567129114526,2.043797126756093,0.0,11927.05034,0.0,0.0,10827.51103,965114051.8627343,4146251.165902996,27.264676299911805,44.75349148942155,3.5859829857416896,91.72942017614211,0.0,243.05626047463517,11.526311612032702
27,34023008504,12.04274860066202,30.19245197548196,0.6658585362735501,5.843630581204618,1240.610426362875,37.68273271361282,16.912628160224124,1156.160422,2730.222748,1073.908861,0.0,1364.428467,2420548868.7565565,1657876.4886517383,72.41943219777767,77.32173764045717,27.88890773231102,47.091138361157334,27294.7224,2316.99976145256,50.04776157422148
28,34023008601,12.13163560008818,27.46527349006558,0.6683925787475721,5.827521008866891,1234.829587903469,33.04216824560143,23.326731262467927,2371.300558,0.0,0.0,0.0,0.0,2269325797.257507,1243432.3741798429,71.34987401978424,74.3398427457468,37.671413710738626,48.058026281279446,26797.7271,1249.1509256954107,60.05272157309774
29,34035053402,11.79648717499398,46.82128484081245,0.6658510431314568,5.716318877029633,1242.537925938424,49.05684872594328,7.696236559139759,356.847882,3838.851795,2426.859724,0.0,3361.539848,1821281910.2789464,929261.3137347911,73.17312425397718,80.45893348926703,19.660330075405202,83.25669936613978,26862.48469,2084.4413409154904,28.024193548387093
30,34035053901,11.88180091432628,32.73861434108525,0.6670071070927179,5.670231214075259,1243.160162001274,39.87588459444739,15.50462710941754,0.0,6118.119992,4059.082902,0.0,4154.370396,211122602.4418039,32401.39096779773,7.9922941486327845,12.433137654250052,14.279351241150566,83.09009058654917,25517.35109,588.8321534197273,64.07185628742515
31,34035054201,11.81334462539437,41.54372055178131,0.6658667974034485,5.587548150106952,1244.928730930374,39.16517629024041,9.6323272742753,509.661781,4947.844557,2743.10068,0.0,3504.77307,2165347899.5842185,881476.7642635073,80.41268937924283,83.35794355314395,37.86302889361424,82.54180551365667,18524.35841,801.1224385854633,38.94257375164957
32,34025811900,12.31298230309466,36.53150781155926,0.6757879305823992,6.147416038854478,1212.406117375827,29.432447169088576,3.071548046244668,175.282365,6204.391692,184.251872,0.0,3708.659554,2636494489.347239,38792289.06590929,78.82581143830274,86.28542967130102,16.254554895588875,88.27085618897408,33733.72535,546.0812217223073,14.543190409172297
33,34025812502,12.22655838987293,51.93434314390728,0.6715523064900771,6.104869659235416,1215.916075719259,47.86147290699921,4.041886623192936,0.0,10167.8272,4192.507198,0.0,7450.998541,1585081353.4096684,8242838.490559619,60.72739895534769,72.16057615500318,11.346878216323772,86.30940484133197,32260.14301,311.9899014343291,19.633923334368422
34,34029718000,12.31319999744036,36.99589560324554,0.674604892239784,6.20753470873142,1217.124558716275,43.59139518355036,5.608452054341661,0.0,8194.091725,0.0,0.0,3045.171817,1413054659.797901,14030971.245956702,76.97776995014246,79.22029853876681,43.15621668321282,83.63100677556234,41737.21213,1069.365901630012,20.933461144349323
35,34025810600,12.15284325503766,39.65546095155415,0.6652851549300126,6.116298060518944,1248.870756884573,67.42722778461923,4.511842081779105,4176.409961,2037.090656,1612.726954,396.32814,1482.667245,1573967831.095504,1851665.887867656,77.15170320123772,77.38765788080103,54.575469766545616,86.92763039155759,21502.76544,424.3343450829594,17.00369451534027
36,34025811301,12.08211928066966,32.51422752918391,0.6657173399165809,6.071793341559956,1256.836589307838,47.15272909364024,17.2352293210495,5812.373733,4976.242435,3770.627858,123.937457,3105.6163,1158531311.8479068,320121.70575974695,70.53855970177204,69.49448876254363,57.56637379082543,85.27743923093696,21792.30596,1369.5531938959286,45.87422391347887
37,34029717001,12.11136216811312,34.94145294400689,0.6644392785205065,6.170307372474983,1256.857972336624,44.671770972037216,20.73708763745424,4511.575433,6249.495169,4523.250072,747.19228,3274.942512,401953621.50774074,47159.89783490994,13.781436486608532,28.415648508371103,2.27067728495153,83.33485736502567,24504.03679,572.2297555164338,64.7784071976008
38,34029717002,12.11612267900656,33.79470016504721,0.6635315083639021,6.205638254135875,1255.560151921444,41.14671070740436,26.05089408528205,3470.4834,5026.326128,3482.184641,806.189986,2118.118414,631868099.2496352,44004.16387073167,55.27028505371766,47.919218227145684,74.25612533352027,83.35249498551619,25041.13642,1285.0870038739642,71.7193947730399
39,34029717101,12.1166054409719,38.00885833457895,0.6630233916660805,6.199193158384022,1255.963371008223,44.26757979699131,17.186953597847932,4616.611233,7870.999149,4885.239497,0.0,5190.690149,1630569192.7799656,815352.7109972088,67.94906316537084,77.86040974388773,13.954092654814724,84.57247022369208,23965.87113,1862.873689274791,57.95683805098734
40,34029717102,12.14126157474863,31.96702057571433,0.6594811171495716,6.331980047352938,1251.112895377589,53.82101300479116,15.910325156873958,3414.79686,7807.89793,3692.800488,0.0,5153.042239,830699426.5908504,102263.433022188,55.56697752270681,57.166358793496464,42.007430956965436,83.46866701059902,27268.35286,98.9641384797369,47.58699372504279
41,34029717501,12.14255764804667,32.47017543859641,0.661320422971768,6.275986815304226,1251.880521615168,52.330425556996325,17.740924092409305,3678.767129,4003.767267,3687.356801,165.749072,2397.358306,934885194.4035907,101511.5444736269,58.66002139047786,60.82400943508296,40.302822288056035,83.69666038132551,26761.39619,797.4065780040621,54.255068363979255
42,34029717502,12.16194132177711,30.05243529928657,0.6609168839610005,6.330816218274046,1246.39315274513,46.404301378888256,14.209049390272668,3664.392322,3080.517663,3672.23254,0.0,2426.811257,1439033624.6774943,976739.8993077696,67.73303873031485,73.10061441683372,31.202593897820318,88.2815956992133,28218.24262,485.7566705799292,44.96916050661519
43,34029720202,12.1638805001156,16.4054905662784,0.6684954109437785,6.224045231593158,1253.320347808114,38.31340371815445,21.128272852549447,468.779798,4382.644374,0.0,0.0,3567.798736,676430756.380738,252838.83345349078,36.10407619149586,45.08401576300306,17.623138013003278,87.03631056953441,33478.36918,337.5800053538975,51.676619200734955
44,34029720205,12.17731234994789,20.01704714345162,0.6667879945620615,6.240592856026001,1245.61398953977,46.90048154093097,26.030355710082915,229.806185,7023.360165,663.453688,228.175441,3893.331214,851834306.2458512,46080.589086248496,45.0205387757181,50.70513432458891,25.849927834063468,83.83740117426963,35201.92049,469.9053227908926,60.31024338058304
45,34029720206,12.17881630783026,24.23510813628879,0.665889580227672,6.233638214433021,1247.15206947228,43.66760904684989,21.537661550888547,2848.441255,4200.851991,2890.130912,432.126604,4409.999346,1101886579.8162963,122119.07346184982,61.90792883152777,64.09307407194923,41.500365887999116,83.82774176821219,32215.34782,414.10740761030314,53.87722132471728
46,34029721000,12.17698579144847,19.57070133531739,0.6677945964757582,6.247817696620632,1242.119236572894,26.9767687434002,33.19690031701311,0.0,8738.931329,0.0,0.0,4618.099888,325131307.0671795,1846.495706622757,24.663070981650886,21.16746039506285,59.119666749963926,81.20666360834058,37898.74288,244.74955447381015,65.69214512152166
47,34029717200,12.19917409417458,40.30540209174066,0.6624960762314395,6.253919406649435,1240.919468275258,61.89166852803179,9.122721586847712,47.608704,7604.736056,257.595983,0.0,5905.628703,2006886391.4822824,572464.3073204095,74.11469733717233,79.5183133518306,26.870671268984847,83.81156264455859,26251.21006,1572.003658493575,33.03475696926376
48,34029717300,12.24936184995516,43.47560897684578,0.6681673227966658,6.199635036533667,1223.289325863075,65.20664229378916,6.928581698675177,145.560989,11947.40593,240.508084,0.0,5674.614366,1274754151.4875815,598154.7870688125,48.62511854905057,69.33163190215151,1.6298210754502145,83.65428982462393,33812.37537,1608.7648246167103,22.18958611481976
49,34029717400,12.21819733252416,33.00944624319902,0.663413232278498,6.297457377268984,1229.606383582267,65.95053743252751,2.436455116351102,0.0,4435.590603,0.0,0.0,0.0,1328807485.9177542,2561744.9665857386,71.12315555651408,74.84344204437272,35.79317096259343,83.983533626734,30307.67555,1903.772359520132,9.506153138523059
50,34023008202,12.12827900709216,33.03688685660122,0.6668395450015595,5.888573294465188,1221.751674954727,43.69363601903766,9.834533484931422,124.38835,4567.177849,267.387561,0.0,1114.485836,4348721557.983461,10417313.178820392,158.93380784421177,181.91206595071344,52.26719094113215,122.43203643331843,24004.39078,1197.4669432062562,29.905531926839878
51,34023008204,12.11873654985562,35.421030685544,0.6667957516949367,5.893894579162866,1220.924771350796,26.514310051107284,31.053869757927163,1558.575909,11999.57952,771.869579,1387.675047,2064.57789,1030503379.2838714,232340.30395121392,45.30700955458668,48.650104600225134,31.436332777077222,46.796152813201516,32457.82047,818.8884603306328,73.55949539720423
52,34023008205,12.10806138976516,42.71706029151125,0.6668131236590397,5.896513016873739,1222.505572721001,16.647668393782347,38.01102821926685,956.965747,12166.66969,874.299341,1965.585132,4285.467717,751952629.9244714,2741.128074223611,31.38020295899851,35.44777364289369,26.700367437270298,47.857922936503314,31012.28016,1765.10327824145,95.9779435614661
53,34023008604,12.22698751358362,22.43859790677315,0.669105930043026,5.880331973090298,1223.517870768425,24.390929846409342,14.09311740890688,2705.920896,1847.572456,182.029125,41.10264,1556.906356,1393980965.227204,2283641.840926417,54.35143354328233,62.7404675194789,18.34298174211419,47.84778741512211,28314.45689,605.4800336428715,46.45489463303228
54,34023008700,12.16428373342772,30.3080218124623,0.6678384729825952,5.891593212266011,1218.140094545531,22.117549497252927,17.70866692576766,0.0,5327.622765,0.0,0.0,0.0,3605842131.096325,11978683.252610596,74.46649850684062,85.64570522656918,7.108229610314986,47.84634987452243,32448.7481,234.69008356297567,38.41948438916958
55,34023006601,12.05155058162456,23.8931065369196,0.6642034677766353,5.939827245621523,1241.696933179711,50.697356070087466,6.708854818523172,757.608271,5051.451005,767.53033,0.0,134.031245,641962706.8782558,684369.3997804081,18.90619320734042,30.91222359360133,6.9164951746681576,48.65086189046279,31468.45776,1099.6803021640364,36.00594493116395
56,34023006604,12.11754180477192,26.73800052094425,0.6628203643504155,5.892202583453293,1237.144669016106,65.5813705637856,9.991264514754384,458.301576,6481.42671,416.333389,0.0,2204.865267,1060213076.1977639,205661.73594421791,53.72521541965507,51.77709090071744,52.95543650530453,48.428103305229854,27645.7094,1023.132757578158,35.10173644401832
57,34023006605,12.02229363030072,32.84895581357877,0.664176231071438,5.880474306900894,1240.023702635725,36.87536284470245,16.85058097313004,131.905873,8288.854821,114.080733,0.0,2406.6554,900834669.5261233,621477.5843414484,46.219510047817096,45.044086491849406,47.42830588501085,47.632005888838314,29337.53702,800.9911368878697,61.98257080610022
58,34023006606,12.02454894065824,31.90027137042061,0.6661801744889048,5.847203415455819,1241.601110861203,38.995489690721534,26.11368760064412,774.349379,6554.379558,817.942552,32.405378,1586.466208,828516482.2394657,1373.1697743728737,24.537820472270287,38.24839769037682,5.466174835506258,45.789626619348375,30268.09557,1593.246273912974,83.76811594202898
59,34023008103,12.22867137210996,13.00034684587033,0.660980944222075,5.912643584030812,1234.378603765426,51.13192818110848,17.097541943035477,0.0,7329.659914,2487.857853,0.0,4610.901773,339824716.9386052,5356.84409865404,27.287594036445416,32.171308192262295,23.054154420919776,46.88759807045514,28384.22195,291.025646210602,46.390948107686306
60,34023008206,12.12763681958,41.28323523248944,0.6647968704190297,5.913549381707864,1226.212318291791,19.667984189723295,39.11218003779409,987.555593,11674.36122,946.079853,0.0,2510.059022,1858751993.9053326,82855.67709249185,65.52902257683415,66.77625562060594,46.06381026912055,49.116452849596904,31745.35595,525.0847032624692,87.7340663116303
61,34023008207,12.12148971364125,44.94738064815915,0.6651571247734333,5.901315409856431,1225.910858195657,33.60704323570439,32.1813110181311,0.0,10866.15568,0.0,992.691071,4629.447085,608434152.0041825,944.4172120039736,20.329779940437376,26.804283506152668,16.373044239505884,45.71786613570932,30881.69859,1609.694543647605,80.8926080892608
62,34023008208,12.17111027869374,24.35215482685851,0.6625571818676417,5.902340094485926,1230.559646959301,42.286279729587605,19.46186722718509,78.664704,5528.662789,109.725328,0.0,2770.631457,3644397313.1668906,2132615.362947085,120.06723234720845,153.1147009038131,24.3926984292334,115.95233770957688,26290.71214,427.43375694131913,55.4457873533018
63,34023008300,12.15738970205515,26.11157696585957,0.6621472007262135,5.902749577512007,1229.598532876965,25.414803392444114,38.078227360308354,0.0,9411.673402,0.0,0.0,5468.980368,732664879.7663742,10006.175079947265,46.87495502480645,46.78732837327387,43.27623369482941,46.4448950187506,29451.7715,519.401155210578,93.14065510597302
64,34023008403,11.80606025322674,58.90453363373848,0.6662805159552776,5.798660172166046,1243.520694706983,50.21737256169845,19.078456730251094,2589.777096,4891.357304,2596.660371,0.0,3566.442316,1641595718.7762418,16804.74276849208,58.773414216355036,63.99598207102947,27.404708901295145,47.29423875434624,29296.04783,4006.680115083271,58.90720982864532
65,34023008404,11.78417051335512,64.32731806380318,0.6649493062356093,5.878794002248611,1243.562800252419,47.28816307621033,16.06835032437447,2583.397165,8570.387718,2591.77938,36.511763,4419.383982,690196579.6453458,2768.6137028036114,35.87495942391342,33.42733493855846,50.40054636622939,47.2206798142386,32445.21974,3437.930011222188,66.4504170528267
